ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
208008_at,7.92E-01,6.80E-01,-0.413231,-6.552295,-0.0483211,TBC1D29,TBC1 domain family member 29
202432_at,7.92E-01,6.80E-01,-0.413017,-6.552382,-0.0308332,PPP3CB,protein phosphatase 3 catalytic subunit beta
211491_at,7.92E-01,6.80E-01,0.412991,-6.552393,0.1006281,ADRA1A,adrenoceptor alpha 1A
220401_at,7.92E-01,6.81E-01,-0.412592,-6.552556,-0.0948749,FLJ21369,uncharacterized protein FLJ21369
214277_at,7.93E-01,6.81E-01,0.412245,-6.552698,0.1240883,COX11,"COX11, cytochrome c oxidase copper chaperone"
200707_at,7.93E-01,6.81E-01,0.412179,-6.552725,0.029798,PRKCSH,protein kinase C substrate 80K-H
221579_s_at,7.93E-01,6.81E-01,-0.411919,-6.552831,-0.0274404,RPS10-NUDT3///NUDT3,RPS10-NUDT3 readthrough///nudix hydrolase 3
207386_at,7.93E-01,6.81E-01,-0.411829,-6.552868,-0.0619117,CYP7B1,cytochrome P450 family 7 subfamily B member 1
34858_at,7.93E-01,6.81E-01,0.411755,-6.552898,0.0229256,KCTD2,potassium channel tetramerization domain containing 2
202903_at,7.93E-01,6.81E-01,0.411744,-6.552902,0.0644148,LSM5,"LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated"
221532_s_at,7.93E-01,6.81E-01,-0.41173,-6.552908,-0.0453127,WDR61,WD repeat domain 61
207417_s_at,7.93E-01,6.81E-01,-0.411644,-6.552943,-0.0707816,ZNF559-ZNF177///ZNF177,ZNF559-ZNF177 readthrough///zinc finger protein 177
209307_at,7.93E-01,6.82E-01,0.411015,-6.5532,0.0395569,SWAP70,SWAP switching B-cell complex 70kDa subunit
221631_at,7.94E-01,6.82E-01,0.410624,-6.553359,0.0330182,CACNA1I,calcium voltage-gated channel subunit alpha1 I
221749_at,7.94E-01,6.82E-01,0.410622,-6.55336,0.0455252,YTHDF3,YTH N6-methyladenosine RNA binding protein 3
1007_s_at,7.94E-01,6.82E-01,-0.410526,-6.553399,-0.0268883,MIR4640///DDR1,microRNA 4640///discoidin domain receptor tyrosine kinase 1
219213_at,7.94E-01,6.82E-01,0.410433,-6.553437,0.093261,JAM2,junctional adhesion molecule 2
208247_at,7.94E-01,6.82E-01,0.410418,-6.553443,0.0730433,ERC2-IT1,ERC2 intronic transcript 1
208531_at,7.94E-01,6.83E-01,-0.410175,-6.553541,-0.0790595,SERPINA2,serpin family A member 2 (gene/pseudogene)
220957_at,7.94E-01,6.83E-01,-0.40963,-6.553763,-0.0317425,CTAGE1,cutaneous T-cell lymphoma-associated antigen 1
215019_x_at,7.94E-01,6.83E-01,-0.409417,-6.553849,-0.0740264,ZNF528,zinc finger protein 528
212741_at,7.94E-01,6.83E-01,0.409356,-6.553874,0.0792631,MAOA,monoamine oxidase A
220451_s_at,7.94E-01,6.83E-01,0.409103,-6.553977,0.0524162,BIRC7,baculoviral IAP repeat containing 7
45633_at,7.95E-01,6.83E-01,-0.408991,-6.554022,-0.0966343,GINS3,GINS complex subunit 3
217630_at,7.95E-01,6.84E-01,-0.408655,-6.554158,-0.0948968,ANGEL2,angel homolog 2
202610_s_at,7.95E-01,6.84E-01,0.408573,-6.554192,0.0387228,MED14,mediator complex subunit 14
214057_at,7.95E-01,6.84E-01,0.408462,-6.554236,0.042659,MCL1,BCL2 family apoptosis regulator
218433_at,7.95E-01,6.84E-01,-0.408322,-6.554293,-0.0453344,PANK3,pantothenate kinase 3
212017_at,7.95E-01,6.84E-01,0.408106,-6.55438,0.0313582,FAM168B,family with sequence similarity 168 member B
216706_x_at,7.95E-01,6.84E-01,-0.408065,-6.554397,-0.0673774,SKAP2///IGHG1,src kinase associated phosphoprotein 2///immunoglobulin heavy constant gamma 1 (G1m marker)
219056_at,7.95E-01,6.84E-01,-0.407978,-6.554432,-0.0275267,RNASEH2B,ribonuclease H2 subunit B
207319_s_at,7.95E-01,6.84E-01,0.407955,-6.554442,0.0299137,CDK13,cyclin dependent kinase 13
213075_at,7.95E-01,6.84E-01,-0.407623,-6.554576,-0.0562177,OLFML2A,olfactomedin like 2A
213813_x_at,7.95E-01,6.84E-01,-0.407536,-6.554611,-0.0508584,,
214349_at,7.96E-01,6.85E-01,-0.407149,-6.554767,-0.0424018,,
219506_at,7.96E-01,6.85E-01,0.406901,-6.554867,0.0306246,C1orf54,chromosome 1 open reading frame 54
217199_s_at,7.96E-01,6.85E-01,-0.406835,-6.554894,-0.0663979,STAT2,signal transducer and activator of transcription 2
217903_at,7.96E-01,6.85E-01,-0.406772,-6.554919,-0.032856,STRN4,striatin 4
209409_at,7.96E-01,6.85E-01,-0.406271,-6.555121,-0.0420519,GRB10,growth factor receptor bound protein 10
221865_at,7.96E-01,6.86E-01,0.406054,-6.555208,0.0259409,TMEM268,transmembrane protein 268
206092_x_at,7.96E-01,6.86E-01,0.405909,-6.555267,0.0331025,RTEL1,regulator of telomere elongation helicase 1
203322_at,7.96E-01,6.86E-01,0.405883,-6.555277,0.0434884,ADNP2,ADNP homeobox 2
216986_s_at,7.97E-01,6.86E-01,-0.40573,-6.555339,-0.0548092,IRF4,interferon regulatory factor 4
208140_s_at,7.97E-01,6.86E-01,0.405586,-6.555397,0.0600385,DRC3,dynein regulatory complex subunit 3
220267_at,7.97E-01,6.86E-01,-0.405502,-6.55543,-0.0546635,KRT24,keratin 24
201337_s_at,7.97E-01,6.86E-01,0.405259,-6.555528,0.0520026,VAMP3,vesicle associated membrane protein 3
219487_at,7.97E-01,6.86E-01,0.405094,-6.555594,0.082815,BBS10,Bardet-Biedl syndrome 10
207022_s_at,7.97E-01,6.86E-01,-0.405086,-6.555597,-0.093308,LDHC,lactate dehydrogenase C
202814_s_at,7.97E-01,6.86E-01,0.404962,-6.555647,0.0328367,HEXIM1,hexamethylene bisacetamide inducible 1
213665_at,7.97E-01,6.86E-01,-0.404912,-6.555667,-0.1141695,SOX4,SRY-box 4
202986_at,7.97E-01,6.87E-01,-0.404749,-6.555733,-0.056622,ARNT2,aryl hydrocarbon receptor nuclear translocator 2
203450_at,7.97E-01,6.87E-01,-0.404714,-6.555747,-0.0745957,CBY1,"chibby family member 1, beta catenin antagonist"
215559_at,7.97E-01,6.87E-01,-0.404611,-6.555788,-0.0846783,LOC101930322///ABCC6,multidrug resistance-associated protein 6-like///ATP binding cassette subfamily C member 6
217384_x_at,7.97E-01,6.87E-01,-0.404462,-6.555848,-0.0797275,LOC100293211,uncharacterized LOC100293211
215744_at,7.97E-01,6.87E-01,-0.404294,-6.555915,-0.0418086,FUS,FUS RNA binding protein
216408_at,7.97E-01,6.87E-01,-0.404096,-6.555995,-0.0414143,OR2B2,olfactory receptor family 2 subfamily B member 2
217432_s_at,7.98E-01,6.87E-01,-0.403903,-6.556072,-0.0290459,IDS,iduronate 2-sulfatase
218725_at,7.98E-01,6.87E-01,0.403698,-6.556154,0.0445361,SLC25A22,solute carrier family 25 member 22
213711_at,7.98E-01,6.87E-01,0.403522,-6.556224,0.0775412,KRT81,keratin 81
215402_at,7.98E-01,6.87E-01,0.403433,-6.55626,0.0931848,APPBP2,amyloid beta precursor protein binding protein 2
206660_at,7.98E-01,6.88E-01,-0.403239,-6.556337,-0.0876855,IGLL1,immunoglobulin lambda like polypeptide 1
205755_at,7.98E-01,6.88E-01,-0.403223,-6.556344,-0.0740112,ITIH3,inter-alpha-trypsin inhibitor heavy chain 3
208571_at,7.98E-01,6.88E-01,-0.403174,-6.556363,-0.0793654,ANP32D,acidic nuclear phosphoprotein 32 family member D
209700_x_at,7.98E-01,6.88E-01,-0.402948,-6.556454,-0.1537159,PDE4DIP,phosphodiesterase 4D interacting protein
206693_at,7.98E-01,6.88E-01,0.402771,-6.556524,0.0816501,IL7,interleukin 7
208124_s_at,7.98E-01,6.88E-01,-0.402725,-6.556543,-0.0426969,SEMA4F,ssemaphorin 4F
37152_at,7.98E-01,6.88E-01,-0.402711,-6.556548,-0.0566375,PPARD,peroxisome proliferator activated receptor delta
203419_at,7.98E-01,6.88E-01,-0.402439,-6.556657,-0.0402469,KMT2B,lysine methyltransferase 2B
217331_at,7.98E-01,6.88E-01,0.402335,-6.556698,0.0587866,,
213800_at,7.98E-01,6.88E-01,0.402168,-6.556765,0.0854902,CFH,complement factor H
217922_at,7.98E-01,6.88E-01,0.40213,-6.55678,0.0247562,MAN1A2,mannosidase alpha class 1A member 2
217004_s_at,7.99E-01,6.89E-01,-0.401961,-6.556847,-0.0521915,MCF2,MCF.2 cell line derived transforming sequence
219106_s_at,7.99E-01,6.89E-01,-0.401802,-6.556911,-0.1347258,KLHL41,kelch like family member 41
215339_at,7.99E-01,6.89E-01,-0.401653,-6.55697,-0.0913048,NKTR,natural killer cell triggering receptor
49049_at,7.99E-01,6.89E-01,-0.401433,-6.557058,-0.0596671,DTX3,deltex E3 ubiquitin ligase 3
222258_s_at,7.99E-01,6.89E-01,-0.401353,-6.55709,-0.0574681,SH3BP4,SH3 domain binding protein 4
216947_at,7.99E-01,6.89E-01,0.40134,-6.557095,0.1061296,DES,desmin
216939_s_at,7.99E-01,6.89E-01,-0.401278,-6.557119,-0.0671743,HTR4,5-hydroxytryptamine receptor 4
221200_at,7.99E-01,6.89E-01,-0.401278,-6.557119,-0.0883623,ERVK3-2,endogenous retrovirus group K3 member 2
208588_at,7.99E-01,6.89E-01,-0.401028,-6.557219,-0.0416462,TPT1P8,"tumor protein, translationally-controlled 1 pseudogene 8"
206547_s_at,7.99E-01,6.89E-01,0.40081,-6.557305,0.0747606,PPEF1,protein phosphatase with EF-hand domain 1
214986_x_at,7.99E-01,6.89E-01,-0.400716,-6.557343,-0.0715054,PPIL2,peptidylprolyl isomerase like 2
214399_s_at,7.99E-01,6.89E-01,0.400692,-6.557352,0.0617235,KRT4,keratin 4
205910_s_at,7.99E-01,6.90E-01,-0.4005,-6.557429,-0.0526247,CEL,carboxyl ester lipase
211194_s_at,7.99E-01,6.90E-01,-0.400483,-6.557435,-0.0764489,TP63,tumor protein p63
200634_at,7.99E-01,6.90E-01,-0.400209,-6.557544,-0.034534,PFN1,profilin 1
209159_s_at,7.99E-01,6.90E-01,-0.400116,-6.557581,-0.0842013,NDRG4,NDRG family member 4
206973_at,8.00E-01,6.90E-01,-0.399983,-6.557634,-0.0873502,PPFIA2,PTPRF interacting protein alpha 2
212872_s_at,8.00E-01,6.90E-01,0.399949,-6.557647,0.0412326,MED20,mediator complex subunit 20
209977_at,8.00E-01,6.90E-01,0.399771,-6.557718,0.0576793,PLG,plasminogen
207153_s_at,8.00E-01,6.90E-01,-0.399649,-6.557766,-0.0581079,GLMN,"glomulin, FKBP associated protein"
212281_s_at,8.00E-01,6.91E-01,0.399111,-6.557979,0.0344728,TMEM97,transmembrane protein 97
211208_s_at,8.00E-01,6.91E-01,0.399077,-6.557992,0.0293799,CASK,calcium/calmodulin dependent serine protein kinase
219055_at,8.00E-01,6.91E-01,-0.399075,-6.557993,-0.0354873,SRBD1,S1 RNA binding domain 1
217626_at,8.00E-01,6.91E-01,-0.398941,-6.558046,-0.0770629,AKR1C1,aldo-keto reductase family 1 member C1
200774_at,8.00E-01,6.91E-01,0.398935,-6.558048,0.0276056,FAM120A,family with sequence similarity 120A
208830_s_at,8.00E-01,6.91E-01,-0.398865,-6.558076,-0.0260636,SUPT6H,"SPT6 homolog, histone chaperone"
214774_x_at,8.00E-01,6.91E-01,-0.398766,-6.558115,-0.121353,TOX3,TOX high mobility group box family member 3
204912_at,8.00E-01,6.91E-01,0.398749,-6.558122,0.0257365,IL10RA,interleukin 10 receptor subunit alpha
206861_s_at,8.00E-01,6.91E-01,-0.398717,-6.558135,-0.0195512,CGGBP1,CGG triplet repeat binding protein 1
205701_at,8.00E-01,6.91E-01,0.398632,-6.558168,0.0776743,IPO8,importin 8
221667_s_at,8.00E-01,6.91E-01,-0.398567,-6.558194,-0.0791637,HSPB8,heat shock protein family B (small) member 8
211437_at,8.00E-01,6.91E-01,-0.39847,-6.558232,-0.0712908,,
206949_s_at,8.00E-01,6.91E-01,-0.398405,-6.558258,-0.0242297,RUSC1,RUN and SH3 domain containing 1
209004_s_at,8.01E-01,6.92E-01,-0.397911,-6.558453,-0.033686,FBXL5,F-box and leucine rich repeat protein 5
221493_at,8.01E-01,6.92E-01,0.397872,-6.558468,0.0379626,TSPYL1,TSPY like 1
219341_at,8.01E-01,6.92E-01,0.397704,-6.558534,0.055084,CLN8,"ceroid-lipofuscinosis, neuronal 8"
207635_s_at,8.01E-01,6.92E-01,-0.397249,-6.558714,-0.0830529,KCNH1,potassium voltage-gated channel subfamily H member 1
201057_s_at,8.01E-01,6.92E-01,-0.397244,-6.558716,-0.0313022,GOLGB1,golgin B1
219330_at,8.01E-01,6.92E-01,-0.397111,-6.558768,-0.0512137,VANGL1,VANGL planar cell polarity protein 1
89948_at,8.01E-01,6.92E-01,0.397108,-6.558769,0.0320523,PCIF1,PDX1 C-terminal inhibiting factor 1
203186_s_at,8.01E-01,6.92E-01,-0.396998,-6.558813,-0.0327884,S100A4,S100 calcium binding protein A4
211677_x_at,8.01E-01,6.92E-01,-0.396982,-6.558819,-0.0750696,CADM3,cell adhesion molecule 3
215331_at,8.01E-01,6.92E-01,0.396708,-6.558927,0.0447235,MYH15,myosin heavy chain 15
209075_s_at,8.01E-01,6.93E-01,0.39657,-6.558981,0.0249145,ISCU,iron-sulfur cluster assembly enzyme
220211_at,8.01E-01,6.93E-01,0.396461,-6.559024,0.066437,FLJ13224,uncharacterized LOC79857
212489_at,8.01E-01,6.93E-01,0.396412,-6.559043,0.079304,COL5A1,collagen type V alpha 1 chain
220170_at,8.01E-01,6.93E-01,-0.396347,-6.559069,-0.0894495,FHL5,four and a half LIM domains 5
206391_at,8.01E-01,6.93E-01,0.396186,-6.559132,0.0535863,RARRES1,retinoic acid receptor responder 1
220254_at,8.02E-01,6.93E-01,0.39602,-6.559197,0.103581,LRP12,LDL receptor related protein 12
217378_x_at,8.02E-01,6.93E-01,-0.395993,-6.559208,-0.1370356,IGKV1OR2-108,immunoglobulin kappa variable 1/OR2-108 (non-functional)
217447_at,8.02E-01,6.93E-01,0.395843,-6.559266,0.0783652,MAG,myelin associated glycoprotein
220959_s_at,8.02E-01,6.93E-01,-0.395822,-6.559275,-0.086714,OBP2A///OBP2B,odorant binding protein 2A///odorant binding protein 2B
203206_at,8.02E-01,6.93E-01,0.395818,-6.559276,0.0300421,FAM53B,family with sequence similarity 53 member B
204098_at,8.02E-01,6.93E-01,0.395691,-6.559326,0.0331638,RBMX2,"RNA binding motif protein, X-linked 2"
220465_at,8.02E-01,6.93E-01,-0.395377,-6.559449,-0.0343612,CEBPA-AS1,CEBPA antisense RNA 1 (head to head)
209364_at,8.02E-01,6.93E-01,0.395371,-6.559451,0.061704,BAD,BCL2 associated agonist of cell death
209681_at,8.02E-01,6.93E-01,-0.395339,-6.559464,-0.043905,SLC19A2,solute carrier family 19 member 2
206633_at,8.02E-01,6.93E-01,-0.39531,-6.559475,-0.0597518,CHRNA1,cholinergic receptor nicotinic alpha 1 subunit
217299_s_at,8.02E-01,6.93E-01,0.395235,-6.559505,0.0493056,NBN,nibrin
210158_at,8.02E-01,6.94E-01,-0.395054,-6.559576,-0.0689476,ERCC4,"ERCC excision repair 4, endonuclease catalytic subunit"
203767_s_at,8.02E-01,6.94E-01,0.394867,-6.559649,0.0542665,STS,"steroid sulfatase (microsomal), isozyme S"
202350_s_at,8.02E-01,6.94E-01,-0.394682,-6.559721,-0.0934037,LOC100506558///MATN2,uncharacterized LOC100506558///matrilin 2
201916_s_at,8.02E-01,6.94E-01,-0.39436,-6.559847,-0.0249286,SEC63,"SEC63 homolog, protein translocation regulator"
218814_s_at,8.02E-01,6.94E-01,-0.39428,-6.559879,-0.0469336,TMEM206,transmembrane protein 206
201624_at,8.02E-01,6.94E-01,0.394167,-6.559923,0.0358044,DARS,aspartyl-tRNA synthetase
211441_x_at,8.02E-01,6.94E-01,0.394156,-6.559927,0.0641481,CYP3A43,cytochrome P450 family 3 subfamily A member 43
212357_at,8.03E-01,6.95E-01,0.39358,-6.560152,0.0268651,FAM168A,family with sequence similarity 168 member A
215510_at,8.03E-01,6.95E-01,-0.393466,-6.560196,-0.0829045,ETV2,ETS variant 2
213481_at,8.03E-01,6.95E-01,-0.393459,-6.560199,-0.0379291,S100A13,S100 calcium binding protein A13
216973_s_at,8.03E-01,6.95E-01,0.393445,-6.560205,0.0521148,HOXB7,homeobox B7
220774_at,8.03E-01,6.95E-01,-0.393174,-6.56031,-0.1058266,DYM,dymeclin
209097_s_at,8.03E-01,6.95E-01,-0.393106,-6.560337,-0.0636533,JAG1,jagged 1
220948_s_at,8.03E-01,6.95E-01,0.392955,-6.560395,0.0251491,ATP1A1,ATPase Na+/K+ transporting subunit alpha 1
207805_s_at,8.03E-01,6.95E-01,0.392898,-6.560418,0.0247896,PSMD9,"proteasome 26S subunit, non-ATPase 9"
220162_s_at,8.04E-01,6.96E-01,-0.392356,-6.560628,-0.0567618,DNLZ///CARD9,DNL-type zinc finger///caspase recruitment domain family member 9
208727_s_at,8.04E-01,6.96E-01,0.392306,-6.560648,0.0633676,CDC42,cell division cycle 42
208519_x_at,8.04E-01,6.96E-01,0.392101,-6.560728,0.0664479,GNRH2,gonadotropin releasing hormone 2
219407_s_at,8.04E-01,6.96E-01,0.392001,-6.560766,0.0883174,LAMC3,laminin subunit gamma 3
210957_s_at,8.04E-01,6.96E-01,-0.391915,-6.5608,-0.0497029,AFF2,AF4/FMR2 family member 2
205994_at,8.04E-01,6.96E-01,0.391765,-6.560858,0.0958595,ELK4,"ELK4, ETS transcription factor"
214336_s_at,8.04E-01,6.96E-01,0.391742,-6.560867,0.0304776,COPA,coatomer protein complex subunit alpha
202266_at,8.04E-01,6.96E-01,0.391496,-6.560963,0.0393334,TDP2,tyrosyl-DNA phosphodiesterase 2
206202_at,8.04E-01,6.97E-01,0.391052,-6.561135,0.1126898,MEOX2,mesenchyme homeobox 2
206051_at,8.04E-01,6.97E-01,0.390857,-6.561211,0.0507924,ELAVL4,ELAV like neuron-specific RNA binding protein 4
205586_x_at,8.04E-01,6.97E-01,0.39085,-6.561213,0.0421755,VGF,VGF nerve growth factor inducible
204095_s_at,8.04E-01,6.97E-01,-0.390836,-6.561219,-0.037977,ELL,elongation factor for RNA polymerase II
222317_at,8.04E-01,6.97E-01,0.390801,-6.561232,0.0567813,PDE3B,phosphodiesterase 3B
200761_s_at,8.05E-01,6.97E-01,-0.390564,-6.561324,-0.0335128,ARL6IP5,ADP ribosylation factor like GTPase 6 interacting protein 5
212218_s_at,8.05E-01,6.97E-01,0.390377,-6.561396,0.0386206,FASN,fatty acid synthase
207788_s_at,8.05E-01,6.97E-01,0.390302,-6.561425,0.0541709,SORBS3,sorbin and SH3 domain containing 3
209345_s_at,8.05E-01,6.97E-01,-0.389905,-6.561579,-0.0385792,PI4K2A,phosphatidylinositol 4-kinase type 2 alpha
207715_at,8.05E-01,6.98E-01,0.389633,-6.561684,0.0887397,CRYGB,crystallin gamma B
207421_at,8.05E-01,6.98E-01,0.389576,-6.561706,0.0718638,CA5A,carbonic anhydrase 5A
211006_s_at,8.05E-01,6.98E-01,-0.389559,-6.561713,-0.0533572,KCNB1,potassium voltage-gated channel subfamily B member 1
214841_at,8.05E-01,6.98E-01,-0.389496,-6.561737,-0.1001765,CNIH3,cornichon family AMPA receptor auxiliary protein 3
212050_at,8.05E-01,6.98E-01,0.389493,-6.561738,0.0299393,WIPF2,WAS/WASL interacting protein family member 2
221364_at,8.05E-01,6.98E-01,-0.389412,-6.561769,-0.0624041,GRID2,glutamate ionotropic receptor delta type subunit 2
203699_s_at,8.05E-01,6.98E-01,-0.389256,-6.56183,-0.0854311,DIO2,"deiodinase, iodothyronine, type II"
208762_at,8.05E-01,6.98E-01,-0.389227,-6.561841,-0.053563,SUMO1,small ubiquitin-like modifier 1
208324_at,8.06E-01,6.98E-01,0.388658,-6.56206,0.0894882,AKAP13,A-kinase anchoring protein 13
208453_s_at,8.06E-01,6.99E-01,0.388259,-6.562214,0.0275466,XPNPEP1,X-prolyl aminopeptidase 1
217598_at,8.06E-01,6.99E-01,0.388097,-6.562276,0.0863603,CINP,cyclin dependent kinase 2 interacting protein
210366_at,8.06E-01,6.99E-01,-0.387922,-6.562343,-0.092938,SLCO1B1,solute carrier organic anion transporter family member 1B1
215873_x_at,8.06E-01,6.99E-01,0.387756,-6.562407,0.0218152,ABCC10,ATP binding cassette subfamily C member 10
203781_at,8.06E-01,6.99E-01,0.387591,-6.562471,0.0294259,MRPL33,mitochondrial ribosomal protein L33
215142_at,8.06E-01,6.99E-01,0.38754,-6.56249,0.0628634,HYPM,huntingtin interacting protein M
209426_s_at,8.06E-01,6.99E-01,-0.387462,-6.56252,-0.0349812,C1QTNF3-AMACR///AMACR,C1QTNF3-AMACR readthrough (NMD candidate)///alpha-methylacyl-CoA racemase
212632_at,8.07E-01,6.99E-01,0.387282,-6.562589,0.0538279,STX7,syntaxin 7
222180_at,8.07E-01,7.00E-01,-0.387051,-6.562678,-0.0539083,,
203698_s_at,8.07E-01,7.00E-01,-0.386675,-6.562822,-0.1037226,FRZB,frizzled-related protein
211769_x_at,8.07E-01,7.00E-01,-0.386613,-6.562846,-0.0320656,SERINC3,serine incorporator 3
220182_at,8.07E-01,7.00E-01,-0.386396,-6.562929,-0.0689254,SLC25A23,solute carrier family 25 member 23
215892_at,8.07E-01,7.00E-01,-0.386367,-6.56294,-0.0705391,ZNF440,zinc finger protein 440
213896_x_at,8.07E-01,7.00E-01,0.386269,-6.562978,0.0617062,FAM149B1,family with sequence similarity 149 member B1
214929_s_at,8.07E-01,7.00E-01,-0.38626,-6.562981,-0.082322,KIAA1109,KIAA1109
210629_x_at,8.07E-01,7.00E-01,-0.386165,-6.563018,-0.0391886,LST1,leukocyte specific transcript 1
207420_at,8.07E-01,7.00E-01,0.386155,-6.563021,0.0563295,COLEC10,collectin subfamily member 10
205572_at,8.07E-01,7.00E-01,0.3861,-6.563042,0.0867581,ANGPT2,angiopoietin 2
220372_at,8.07E-01,7.00E-01,0.385851,-6.563138,0.1047791,DNAJC28,DnaJ heat shock protein family (Hsp40) member C28
206402_s_at,8.07E-01,7.00E-01,-0.385749,-6.563177,-0.0413384,NPFF,neuropeptide FF-amide peptide precursor
216497_at,8.07E-01,7.01E-01,-0.385717,-6.563189,-0.0329318,,
207471_at,8.07E-01,7.01E-01,0.385707,-6.563193,0.0941325,RARS2,"arginyl-tRNA synthetase 2, mitochondrial"
212505_s_at,8.07E-01,7.01E-01,-0.38563,-6.563222,-0.0303606,MAU2,MAU2 sister chromatid cohesion factor
221291_at,8.07E-01,7.01E-01,-0.385509,-6.563269,-0.0582388,ULBP2,UL16 binding protein 2
204337_at,8.08E-01,7.01E-01,0.385238,-6.563372,0.0629997,RGS4,regulator of G-protein signaling 4
203619_s_at,8.08E-01,7.01E-01,-0.385137,-6.56341,-0.0600283,FAIM2,Fas apoptotic inhibitory molecule 2
210198_s_at,8.08E-01,7.01E-01,-0.385089,-6.563429,-0.0907923,PLP1,proteolipid protein 1
208113_x_at,8.08E-01,7.01E-01,-0.385056,-6.563442,-0.022891,PABPC3,poly(A) binding protein cytoplasmic 3
219950_s_at,8.08E-01,7.01E-01,0.384579,-6.563623,0.0392531,TIAM2,T-cell lymphoma invasion and metastasis 2
219238_at,8.08E-01,7.01E-01,-0.384472,-6.563664,-0.086291,PIGV,phosphatidylinositol glycan anchor biosynthesis class V
210673_x_at,8.08E-01,7.01E-01,-0.38446,-6.563669,-0.0549102,NKX2-1,NK2 homeobox 1
204671_s_at,8.08E-01,7.01E-01,0.384453,-6.563671,0.0563373,ANKRD6,ankyrin repeat domain 6
213822_s_at,8.08E-01,7.02E-01,0.384239,-6.563753,0.0338299,UBE3B,ubiquitin protein ligase E3B
207184_at,8.08E-01,7.02E-01,0.384107,-6.563803,0.055323,SLC6A13,solute carrier family 6 member 13
213600_at,8.08E-01,7.02E-01,0.384073,-6.563816,0.0626274,SIPA1L3,signal induced proliferation associated 1 like 3
220991_s_at,8.08E-01,7.02E-01,-0.384031,-6.563832,-0.1074718,RNF32,ring finger protein 32
210444_at,8.08E-01,7.02E-01,-0.384019,-6.563837,-0.0504839,NPY6R,neuropeptide Y receptor Y6 (pseudogene)
206997_s_at,8.08E-01,7.02E-01,0.383974,-6.563854,0.0498716,HS6ST1,heparan sulfate 6-O-sulfotransferase 1
213218_at,8.08E-01,7.02E-01,-0.383715,-6.563952,-0.0820195,ZSCAN26,zinc finger and SCAN domain containing 26
221835_at,8.08E-01,7.02E-01,0.383689,-6.563962,0.050931,DTX3,deltex E3 ubiquitin ligase 3
207141_s_at,8.08E-01,7.02E-01,-0.383575,-6.564006,-0.0343357,KCNJ3,potassium voltage-gated channel subfamily J member 3
215009_s_at,8.08E-01,7.02E-01,0.383565,-6.564009,0.0388053,THAP9-AS1,THAP9 antisense RNA 1
213881_x_at,8.08E-01,7.02E-01,0.383399,-6.564073,0.0148456,LOC101929087///SUMO2///SUMO3,small ubiquitin-related modifier 2 pseudogene///small ubiquitin-like modifier 2///small ubiquitin-like modifier 3
201449_at,8.09E-01,7.02E-01,0.383141,-6.56417,0.038103,TIA1,TIA1 cytotoxic granule-associated RNA binding protein
219728_at,8.09E-01,7.02E-01,0.383037,-6.56421,0.0969146,MYOT,myotilin
211489_at,8.09E-01,7.03E-01,0.382849,-6.564281,0.0590777,ADRA1A,adrenoceptor alpha 1A
209175_at,8.09E-01,7.03E-01,0.382777,-6.564309,0.0318362,SEC23IP,SEC23 interacting protein
216068_at,8.09E-01,7.03E-01,-0.382341,-6.564474,-0.1083546,,
206847_s_at,8.09E-01,7.03E-01,0.382125,-6.564556,0.0627186,HOXA7,homeobox A7
200657_at,8.09E-01,7.03E-01,-0.382058,-6.564581,-0.0229316,SLC25A5,solute carrier family 25 member 5
207452_s_at,8.09E-01,7.03E-01,-0.381799,-6.564679,-0.0883646,CNTN5,contactin 5
